Das geht nicht.|118.5
Wann arbeitest du morgen?|70.7
Ich arbeite morgen von acht bis zwölf.|91.1
Und nach dem Mittagessen hab ich Volleyballtraining|56.0
und das Training ist von zwei bis vier.|107.65
Und du Nawin? Wann hast du morgen Uni?|99.95
Ich bin von neun bis fünf in der Uni.|112.5
Also den ganzen Tag. Tut mir Leid.|100.45
Was macht Nina morgen?|88.25
Nina hat morgen um acht einen Termin beim Arzt.|94.95
Und danach ist sie von zehn bis drei in der Schule.|98.8
Hm …|119.5
Es gibt keine Lösung. Ich rufe Manja an. Wir sagen den Unterricht ab.|87.95
Nico ist doch da.|99.95
Wie bitte?|90.25
Nico passt du morgen auf Emma auf?|91.1
Emma?|62.0
Babysitting.|-55.01
Ja! Gerne!|90.25
Emma steht um halb sieben auf. Danach putzt sie Zähne.|93.1
Das ist wichtig Emma okay?|93.1
Ich putze immer meine Zähne!|69.7
Immer oder manchmal?|77.55
Fast immer.|90.25
Okay …|119.5
Äh zum Frühstück isst Emma normalerweise Müsli mit Milch.|59.85
Aber manchmal isst sie auch einen Apfel.|96.95
Und zum Mittagessen gibt es oft Gemüse.|73.55
Gemüse?|3.5
Ja Gemüse.|61.0
Tomaten Salat Brokkoli.|19.05
Mittagessen gibt es um zwölf.|81.4
Von zwei bis drei Uhr macht Emma normalerweise Hausaufgaben.|54.0
Und von vier bis halb fünf übt sie Flöte.|106.65
Ich kontrolliere das!|60.0
Ja ja …|118.5
Und du siehst nicht fern. Und nach dem Spielen räumst du auf.|109.65
Ich möchte hier kein Chaos haben!|86.25
Kein Problem.|90.25
Ich weiß.|119.5
Morgen ist ein super Tag!|93.1
Danke Nico!|61.0
Ich bin morgen gegen sechs zum Abendessen wieder zu Hause.|76.4
Hallo!|62.0
Hallo!|62.0
Hallo!|62.0
Was ist das denn?|117.5
Abendessen.|3.5
Das sehe ich.|100.95
Wie war dein Tag Tante Lisa?|97.95
Gut und wie war euer Tag?|103.8
Super.|62.0
Ich koche total gerne Gemüse.|58.0
Ja ich auch.|118.5
Du spielst sehr gut Flöte.|104.8
Meine Ferienwoche:|-26.76
Am Montag spiele ich mit Tante Lisa draußen Fußball.|71.55
Am Dienstag gehe ich zum Musikkurs.|74.55
Du gehst zum Musikkurs?|88.25
Ja manchmal …|100.95
Am Mittwoch wasche ich mit Opa das Auto.|90.1
Am Donnerstag räume ich mein Zimmer auf.|79.4
Das glaube ich nicht!|99.95
Am Freitag sehe ich fern.|93.1
Am Samstag stehe ich spät auf.|97.95
Am Sonntag …|100.95
Am Sonntag koche ich mit Nico Paella.|79.4
Au ja!|119.5
Bist du fertig?|100.95
Ja.|120.5
Cool!|120.5
Ich lese gleich noch ein Buch für die Schule und dann gehe ich ins Bett.|94.8
Ah.|120.5
Was machen wir am Wochenende Tante Lisa?|61.85
Wir schlafen doch erst lang aus.|103.8
Dann mache ich das Frühstück und dann gehen wir ins Kino.|87.1
Vielleicht.|62.0
Und dann mache ich noch meine Hausaufgaben …|78.4
Aufwachen aufwachen aufwachen!|1.5
„Emma frühstückt Müsli!“|60.0
Pf. Müsli!|90.25
Emma machst du jetzt bitte die Hausaufgaben?|73.55
Keine Lust. Es sind Ferien!|81.4
Sehen wir fern?|100.95
Nein.|120.5
Zuerst machen wir die Hausaufgaben dann räumen wir auf und dann sehen wir fern.|78.25
So ich hab' Lust auf Eis!|115.5
Oh mir ist schlecht!|117.5
Was ist das?|118.5
Unsere Öffnungszeiten?|-26.76
Wir haben von Dienstag bis Sonntag von neun bis 23 Uhr geöffnet.|86.1
Am Montag haben wir leider geschlossen.|68.7
Ja!|120.5
Danke!|62.0
Tschüss!|120.5
Magst du noch eine Limonade Nico?|68.7
Ja ich nehme noch eine Limonade.|68.7
So! Es ist zwölf Uhr.|116.5
Das Mittagsangebot beginnt jetzt.|41.45
Ja!|120.5
Was gibt's denn heute?|99.95
Heute gibt es Rouladen mit Rotkraut und Kartoffeln|66.7
oder Fisch mit Gemüse|88.25
oder die türkische Linsensuppe.|41.45
Vielleicht nehme ich die … den Fisch|96.95
Nein die Suppe …|99.95
Oder warte!|90.25
Die Rouladen ich nehme die Rouladen.|68.7
Sicher?|62.0
Bitte schön.|90.25
Danke schön. Entschuldigung wie viel Uhr ist es?|84.25
Es ist zwölf Uhr.|117.5
Du wartest auf Lisa oder?|93.1
Kommt sie um Viertel nach zwölf oder um halb eins?|105.65
Um halb zwölf.|118.5
Oh normalerweise ist sie pünktlich.|46.3
„Das Marek“. Hier ist Tarek.|93.1
Hallo Lisa!|61.0
Nico?|62.0
Ja der ist hier.|117.5
Okay. Ich sage es Nico. Bis gleich! Tschüss!|95.95
War das Lisa?|100.95
Ja. Sie kommt um Viertel vor eins also um 12:45 Uhr.|98.8
Ich meine sie kommt in 45 Minuten. Das Bewerbungsgespräch dauert länger.|69.2
Okay ich verstehe.|77.55
Ich bin übrigens Tarek.|70.7
Hallo ich bin Nico!|88.25
Oh Nico kannst du mir helfen?|97.95
Ja gerne.|90.25
Max? Ja?|119.5
Kannst du morgen vielleicht etwas früher kommen?|73.55
Morgen ist doch der Zweiundzwanzigste und ich hab um halb eins einen Termin.|79.25
Ja kein Problem.|100.95
Übermorgen auch?|61.0
Übermorgen?|3.5
Äh also am Dreiundzwanzigsten?|41.45
Kleiner Tipp: Morgen ist der Zweiundzwanzigste|57.0
dann ist übermorgen der … Dreiundzwanzigste.|57.0
Sehr witzig …|100.95
Äh nein übermorgen habe ich mittags keine Termine. Nur morgen.|64.7
Okay. Ähm aber denkst du dran:|115.5
Vom ersten bis zum siebten November hab' ich noch mal Frühdienst.|81.25
Vom ersten bis zum siebten November.|74.55
Ja! Das habe ich auch so in meinem Kalender stehen.|82.25
Cool okay!|119.5
„Das Marek“ hier ist Tarek!|93.1
Hallo.|62.0
Ja auch am Wochenende öffnen wir morgens um neun|77.4
und schließen abends um elf Uhr.|103.8
Ja!|120.5
Heute Abend?|90.25
Sie möchten einen Tisch reservieren?|69.7
Ähm|120.5
hm.|120.5
Um Viertel vor sieben …|93.1
Tut mir leid. Wir haben leider erst um Viertel vor acht einen Tisch frei.|102.8
Am Fenster natürlich.|60.0
Alles klar.|90.25
Okay. Wir freuen uns auf Sie! Danke! Auf Wiederhören!|77.4
Danke Nico. Für deine Hilfe!|69.7
Das mache ich gern.|99.95
Max Tarek. Wie geht's?|99.95
Hallo Yanis! Uns geht es gut danke. Wie geht's euch?|98.95
Sehr gut danke.|100.95
Wir hätten gern zweimal das Mittagsmenü mit Fisch.|78.4
Sehr gerne. Setzt euch!|99.95
Getränke wie immer?|60.0
Wie immer Tarek!|77.55
Sind das deine Freunde?|88.25
Ja wir spielen oft zusammen Fußball.|74.55
Apropos Max. Wann spielen wir mal wieder zusammen Fußball? Diese Woche?|69.55
Nein diese Woche kann ich nicht. Aber nächste Woche geht's.|93.1
Am Freitag oder Samstag?|88.25
Samstag kann ich nicht.|99.95
Da treffe ich Anna nachmittags im Schwimmbad.|73.55
Dann treffen wir uns am Freitag. Geht das?|95.95
Ja das geht. Ah ne Moment! Das geht doch nicht.|112.35
Robert kann am Freitag nicht.|93.1
Ah!|120.5
Dann sind wir nur sieben oder? Max Julius Linus Daniel Yanis Lasse und ich.|79.4
Wir brauchen eine achte Person.|69.7
Spielst du mit uns Fußball? Hast du Lust?|111.65
Fußball? Ja wann?|100.95
Wir treffen uns nächste Woche am Freitag. Um wie viel Uhr Max? Um eins?|96.95
Das ist zu früh. Ich kann erst um zwei.|117.0
Also nächste Woche Freitag um zwei Uhr!|79.4
Und wo?|119.5
Wir treffen uns hier im Restaurant.|86.25
Okay! Ich spiele gerne Fußball!|81.4
Super!|62.0
Oh Nico! Entschuldigung ich komme viel zu spät!|78.4
Normalerweise bin ich nicht so unpünktlich.|45.3
Hallo Lisa!|61.0
Hallo!|62.0
Na wie geht's?|118.5
Geht so. Der Verkehr ist eine Katastrophe. Und ich war eine halbe Stunde im Stau.|78.9
Stau?|120.5
Ja Stau. Ähm das heißt es sind zu viele Autos auf den Straßen.|96.8
Es geht alles sehr langsam ...|81.4
Äh Nico braucht ein Zimmer.|93.1
Ach ja eure Wohnung wird renoviert.|74.55
Ja unsere Heizung ist kaputt.|69.7
Und Nawin Nina Sebastian und ich fahren übermorgen in Urlaub.|58.85
Das Hostel?|90.25
Es sind keine Zimmer mehr frei.|97.95
Keine Zimmer?|61.0
Nein alle Zimmer sind reserviert. Keine Chance.|61.85
Oh nein!|119.5
Wie lange bleibst du denn in Deutschland?|91.1
Nicos Tasche und sein Pass sind immer noch weg.|94.95
Das ist wirklich ein Problem.|93.1
Hostel Papperlapapp!|2.5
Ich habe doch Platz.|99.95
Der nette junge Mann kann gern ein paar Tage bei mir wohnen.|91.95
Inge!|62.0
Komm einfach vorbei. Hier ist meine Adresse.|82.9
Danke Frau …|100.95
Inge mein Lieber! Also bis morgen dann!|82.9
Bis morgen! Tschüss!|100.95
Danke Frau Inge mein Lieber!|81.4
Das ist die Adresse und die Telefonnummer.|73.55
Ich kenne die Adresse. Ich komme morgen mit.|88.25
Das ist super!|100.95
Wohin gehst du?|100.95
Ich habe gleich ein Bewerbungsgespräch.|58.0
Was ist dein Beruf? Arbeitest du nicht als Lehrerin?|81.9
Doch. Ich bin Lehrerin für Deutsch und Englisch.|90.1
Aber ich habe keine feste Arbeit an einer Schule.|71.55
Und die Sprachkurse?|77.55
Die Sprachkurse sind nur ein Nebenjob. Jetzt brauch' ich eine richtige Arbeit.|74.55
Viel Erfolg!|90.25
Viel Glück!|119.5
Danke. Tschüss!|90.25
Ciao Lisa!|90.25
Arbeitest du schon?|77.55
Welchen Beruf findest du gut?|81.4
Möchtest du auch Lehrer werden?|81.4
Meine Eltern sagen Ingenieur ist gut.|57.0
Und du?|119.5
Ich war lange in einer Bank. Ich bin Bankkaufmann.|93.6
Das verstehe ich nicht. Du hast doch ein Restaurant.|93.6
Stimmt. Zusammen mit Tarek.|70.7
Tarek ist eigentlich Elektriker von Beruf.|57.0
Warum?|62.0
Naja wir finden die Arbeit im Restaurant interessant. Das macht Spaß.|75.05
Und hier sind Tarek und ich die Chefs.|107.65
Du arbeitest also gerne im Restaurant.|57.0
Ja ich mag meine Arbeit.|93.1
Und Tarek auch. Oder Tarek?|93.1
Klar mag ich meinen Job.|104.8
Und du findest bestimmt auch noch 'ne gute Arbeit!|89.1
Tschüss ihr Lieben! Der Fisch war sehr lecker.|99.95
Das freut uns. Wir sehen uns nächste Woche beim Fußball.|93.1
Ja bis dann! Am Freitag um eins.|112.15
Nein Yanis wir sehen uns am Freitag um zwei.|94.95
Max?|120.5
Ja?|120.5
Was muss ein Bankkaufmann machen?|81.4
Ein Bankkaufmann?|61.0
Äh …|119.5
Geld zählen?|90.25
Ja manchmal muss ein Bankkaufmann auch Geld zählen.|84.25
Und ein Bankkaufmann muss Kunden beraten er muss Finanzen überprüfen|58.85
und Termine mit Kunden organisieren.|34.6
Ah okay.|119.5
Es ist viel Büroarbeit.|59.0
Büroarbeit?|-113.51
Ja Büroarbeit.|2.5
Du musst zum Beispiel …|104.8
E-Mails schreiben und Verträge unterschreiben.|46.3
Und natürlich immer schön freundlich sein!|74.55
Das müssen wir im Restaurant auch.|86.25
Ja aber nicht immer.|99.95
Und ein Elektriker?|77.55
Ein Elektriker muss Geräte installieren oder er repariert etwas.|48.15
Das klingt cool!|118.5
Das ist es auch.|117.5
Aber Max hat recht. Hier sind wir die Chefs. Das ist besser. Das mag ich.|111.85
Ja. Wir müssen viel arbeiten. Aber die Arbeit ist super.|87.25
Cool.|120.5
Was ist das denn?|117.5
Oh nein. Das ist Lisas Mappe. Die braucht sie.|105.3
Ja na los! Bringt Lisa die Mappe!|100.45
Komm!|120.5
Hallo guten Tag. Ich suche Lisa Brunner.|77.05
Entschuldigung wen suchen Sie?|59.0
Lisa Brunner.|61.0
Hallo Max Stöpel mein Name. Wir suchen eine Lisa Brunner.|75.55
Sie hat hier um 14 Uhr ein Bewerbungsgespräch.|84.25
Also die Bewerbungsgespräche finden normalerweise im Besprechungsraum statt.|2.35
Wo wo ey ey ey wo finden wir den Besprechungsraum?|88.1
In der dritten Etage.|88.25
Aber nein warten Sie!|99.95
Ich glaube heute finden die Bewerbungsgespräche|39.45
in der vierten Etage neben der Kantine statt.|78.4
Aha.|120.5
Sie nehmen den Aufzug fahren in die vierte Etage.|77.4
Da gehen Sie links dann rechts und wieder links.|100.8
Der Besprechungsraum ist rechts.|70.7
Zimmer 431.|90.25
431. Vielen Dank!|100.95
431 431 wo ist die 431?|115.5
Da ein Lageplan!|77.55
Wir sind hier neben den Toiletten.|86.25
Da. Zwischen den …|99.95
… Konferenzräumen.|2.5
Da lang!|119.5
Nein da lang!|118.5
Lisa!|62.0
Du hast deine Bewerbungsunterlagen vergessen.|11.2
Oh mein Gott! Ihr seid meine Retter! Danke danke danke danke!|88.55
Du bist so still.|117.5
Was ist denn?|118.5
Ich will nicht mehr studieren. Nie wieder.|91.1
Ich hasse es.|100.95
Aber?|120.5
Aber meine Eltern wollen das.|81.4
Mein Vater sagt immer ich muss studieren.|79.4
Bist du deshalb in Deutschland?|81.4
Ich will weg von zu Hause.|103.8
Weit weg!|119.5
Und was willst du hier machen?|103.8
Und? Und?|119.5
Ich hab' den Job!|117.5
Ja?|120.5
Vielen Dank für die Sachen. Ich gebe sie dir bald zurück ja?|97.95
Gerne Nico.|61.0
Die zwei T-Shirts und die Hose kannst du behalten.|89.1
Die Tasche und die Jacke brauche ich unbedingt zurück.|71.55
Auf jeden Fall. Danke! Ja!|93.1
Oh schon 10 Uhr. Ich muss unbedingt noch etwas für unseren Urlaub einkaufen.|79.9
Lisa was brauchen wir? Sonnencreme Saft …|77.05
Wo kaufst du ein?|117.5
Ähm… Ich kaufe im Supermarkt um die Ecke ein.|94.95
Ja dann bring doch bitte noch Wasser mit.|95.95
Okay!|120.5
Emma?|62.0
Ja?|120.5
Ich habe ein Geschenk für dich!|97.95
Echt?|120.5
Hm! Cool!|119.5
Dein Bild!|119.5
Ja für dich!|118.5
Ich habe auch ein Geschenk für dich.|96.95
Hier ein Notizbuch. Für alle neuen Wörter auf Deutsch.|81.9
Und Seifenblasen!|31.75
Danke Emma!|61.0
Wo wohnst du jetzt?|117.5
Ich wohne bei Frau Kohlhaas.|93.1
Sie ist sehr nett und wohnt in der Kälberstraße.|94.95
Kälberstraße? Wo ist das?|70.7
Ähm … hier da!|117.5
Ah da ist der Friedensplatz.|93.1
Da arbeiten Max und Tarek.|81.4
Ich arbeite neben dem Theater.|58.0
Und die Kälberstraße ist in der Nähe vom Restaurant und der Sprachschule.|68.55
Und hier ist die Polizeistation. Hier arbeitet Opa.|64.85
Opa!|120.5
Oh Emma Vorsicht!|77.55
Hallo Papa!|61.0
Hallo Lisa!|61.0
War die Woche schön bei Tante Lisa?|91.1
Ja! Das machen wir jetzt öfter.|97.95
Ja klar!|119.5
Herr González. Wie geht es Ihnen?|103.8
Es geht mir gut danke!|104.8
Hallo haben Sie Nicos Tasche gefunden?|57.0
Leider nicht. Aber ich hab' den Fahrradladen gefunden.|66.7
Was?|120.5
Ja. Es gibt zumindest eine Yara González die einen Fahrradladen hat.|75.4
Ja das ist sie!|117.5
Der Fahrradladen ist in der Adalbert-Stifter-Straße 43.|50.15
Das ist im Zentrum in der Nähe vom Arbeitsamt.|89.1
Und?|120.5
Ich war da.|118.5
Das ist der Laden auf dem Foto.|96.95
Ja!|120.5
Und wie kommen wir da hin?|103.8
Zuerst fahrt ihr mit dem Bus bis zum Grafenplatz.|94.95
Mit dem Bus zum Grafenplatz.|93.1
Okay den kenne ich. Und weiter?|97.95
Dann geht ihr über den Grafenplatz und kommt in die Krugstraße.|87.1
In die Krugstraße?|77.55
Ja genau.|90.25
Geht die Krugstraße entlang überquert die große Kreuzung|66.7
dann geht ihr am Theater vorbei und an der nächsten Ampel rechts.|86.1
Weißt du wo?|118.5
Ja ja. Das ist nicht weit.|115.5
Am Theater vorbei und dann die zweite Ampel rechts …|82.25
Hm noch mal …|117.5
Nein Papa schon okay. Ich schau im Handy nach.|105.3
Also gehen Sie bis zum Grafenplatz.|74.55
Biegen Sie dann links in die Krugstraße.|91.1
Überqueren Sie die Schlossstraße|59.0
und biegen Sie an der nächsten Kreuzung rechts in die Adalbert-Stifter-Straße.|69.55
Okay!|120.5
Alles klar! Los geht's!|99.95
So hier. Hier ist Yaras Fahrradladen.|74.55
Also dann …|100.95
Äh und wie kommt ihr jetzt nach Hause? Fahrt ihr nicht mit dem Bus?|108.65
Wir fahren mit der U-Bahn bis zur Uni. Den Rest gehen wir dann zu Fuß.|108.15
Oder fahren wir mit der Straßenbahn?|86.25
Straßenbahn!|3.5
Okay also die nächste Haltestelle ist direkt hinter der Kreuzung.|64.7
Das weiß ich ja. Die nächste Straße links und ...|99.45
Emma du musst dich jetzt verabschieden.|74.55
Muss ich?|119.5
Tschüss Emma. Es war hoffentlich schön bei mir. Kommst du bald wieder?|97.95
Ja! Bei dir ist es immer cool.|108.65
Okay. Tschüss.|119.5
Sehen wir uns wieder?|88.25
Ich weiß es nicht.|117.5
Viel Glück!|119.5
Danke!|62.0
Ciao! Tschüss!|119.5
Hast du schon im Schrank geschaut?|103.8
Ja.|120.5
Vielleicht unter der Tastatur oder oder hinter dem Drucker?|65.7
Nichts!|120.5
Hier im Regal sehe ich auch nichts.|96.95
Dann ist es wohl nicht da.|115.5
Doch es muss da sein ganz sicher.|108.65
Einen Moment bitte!|77.55
Ich habe es gefunden!|70.7
Das ist der Fahrradladen!|70.7
Ja stimmt. Aber vorübergehend geschlossen …|68.7
Geschlossen?|3.5
Ja zu. Geschlossen. Yara ist nicht da.|91.1
Aber das kann nicht sein. Wo ist Yara?|111.65
Endlich!|62.0
Und die Quittung bitte.|88.25
Schönen Tag noch.|100.95
So!|120.5
Ich glaube der Kühlschrank ist zu klein für all das.|99.8
Ah das sind die Birnen meiner Schwester.|91.1
Na ja … das waren die Birnen von meiner Schwester.|88.1
Entschuldige Klara.|2.5
So! Jetzt das hier ist das Obst.|114.5
Die Äpfel … die Orangen und die Birnen kommen auf den Teller.|86.1
Das Fleisch kommt hier oben hin.|115.5
Was ist das? Ach der Käse.|106.8
So!|120.5
Jetzt die Sachen für das Frühstück:|97.95
Die Marmelade die Butter der Quark und der Schinken.|77.4
Ich bin bereit.|100.95
Ich bekomme heute nämlich Besuch Günther.|57.0
Für ein paar Tage.|99.95
Von einem jungen Mann.|88.25
Ich hoffe das ist okay.|104.8
Hallo ihr Lieben. Kommt rein!|93.1
Hallo!|62.0
Danke schön!|90.25
Wo sind deine Sachen? Ist das alles?|94.6
Ja.|120.5
Ach herrje!|90.25
Danke noch mal dass Nico ein paar Tage bei Ihnen wohnen kann.|86.1
Jaja. Das ist doch kein Problem.|97.95
Möchten Sie etwas trinken?|70.7
Ich muss leider sofort wieder gehen. Ich fahre heute noch in den Urlaub.|85.75
Ähm ich komme bald wieder.|93.1
Okay. Danke Lisa für alles.|81.4
Tschüss!|120.5
Wiedersehen.|-55.01
So und du! Was möchtest du denn trinken?|99.95
Möchtest du Apfelsaft oder lieber eine Apfelsaftschorle?|38.45
Schorle? Was ist das?|99.95
Das ist Saft mit Mineralwasser.|69.7
Dann nehme ich eine Schorle bitte.|74.55
Gut.|120.5
Möchtest du auch etwas essen?|81.4
Jetzt?|120.5
Ja was magst du denn?|116.5
Was gibt es denn?|117.5
Es gibt Fleisch Fisch und Gemüse. Magst du Karotten?|93.6
Karotten …|61.0
Ich esse gerne Karotten. Und du?|74.55
Ich esse auch gern Karotten aber Tomaten …|78.4
Du isst lieber Tomaten.|70.7
Ja ich esse lieber Tomaten.|69.7
Und Kohlrabi? Isst du Kohlrabi am liebsten?|73.55
Nein ich finde Kohlrabi nicht so lecker.|79.4
Danke für deine Hilfe!|70.7
Hm …|119.5
Äh Nico.|90.25
Möchtest du lieber abwaschen?|59.0
Abwaschen?|3.5
Spülen das Geschirr spülen.|70.7
Ja ich möchte lieber abwaschen.|69.7
Charmant der junge Mann.|88.25
Hä?|120.5
Ach nichts.|119.5
Fang du dort an ich mache hier weiter.|95.95
Nico?|62.0
Alles in Ordnung?|77.55
Entschuldigung!|-55.01
Kein Problem.|90.25
Ich hole den Staubsauger.|70.7
Ich sauge nicht so oft. Ich hasse Hausarbeit:|82.4
Abwaschen abtrocknen kochen staubsaugen waschen putzen!|27.75
Und dann alles wieder von vorn? Furchtbar!|91.1
Ich mag Hausarbeit auch nicht.|81.4
Ach … ich hab' keine Beutel mehr.|96.95
Wo ist der Besen?|99.95
So. Hier: der Besen und das Kehrblech.|96.95
Oh nein das Fleisch!|117.5
So! Zwei Schnitzel à la Tarek.|97.95
Dankeschön Max. Sehr nett.|70.7
Lasst es euch schmecken.|99.95
Guten Appetit Nico.|42.45
Guten Appetit Inge.|42.45
Ich hab' gehört du spielst Fußball?|97.95
Ja stimmt.|119.5
Bald spielst du mit uns zusammen Fußball. Nächste Woche!|77.4
Was machst du denn noch in deiner Freizeit? Joggst du gerne?|98.45
Nein ich jogge nicht gern.|104.8
Aber ich schwimme manchmal. Ich höre viel Musik und fahre viel Fahrrad.|86.25
Aber am liebsten mache ich …|97.95
das da ...|90.25
Angeln? Du angelst gern?|88.25
Angeln ja. Ich gehe gern angeln.|86.25
Na das ist ja was! Ihr beiden angelt doch auch!|104.8
Wenn wir Zeit haben.|99.95
Wir gehen auch gern ins Theater und ins Kino aber am liebsten angeln wir.|84.1
Komm mal her ich zeige dir mal ein paar Fotos.|99.8
Ich suche die Fotos von letztem Jahr.|91.1
Das war …|118.5
verrückt.|62.0
Erst hab' ich gar nichts gefangen wollte schon aufgeben|77.4
und dann|119.5
zieht es und heraus kam ein riesiger Hecht.|90.1
Irgendwo müssen die Fotos sein …|74.55
Das ist Yara!|100.95
Du kennst Yara?|100.95
Das ist meine Tante!|88.25
Yara ist deine Tante?|70.7
Ja meine Tante.|77.55
Wir wissen nicht wo Yara ist.|97.95
Sie ist nicht hier. Und wir wissen auch nicht wann sie wiederkommt.|97.95
Du und Tarek ihr habt den Schlüssel?|96.95
Ja.|120.5
Yara Tarek und ich sind Freunde.|86.25
Sie hat auch die Schlüssel fürs Restaurant. Wir helfen uns.|93.1
Das ist ja toll!|117.5
Inge!|62.0
Ich möchte noch ein paar Brötchen kaufen. Kommst du mit Nico?|92.6
Könnt ihr mir einen Gefallen tun?|97.95
Ähm …|119.5
wir brauchen noch ein paar Lebensmittel|74.55
aber ich will Tarek im Restaurant nicht allein lassen.|77.4
Wir können doch für euch einkaufen gehen oder Nico?|77.4
Vielen Dank!|90.25
Dafür bekommt ihr das nächste Essen umsonst!|73.55
Oh und könnt ihr mir noch … ähm …|112.5
ein Hähnchen drei Gurken und ein Pfund Tomaten mitbringen?|71.55
Ein Pfund Tomaten?|77.55
Das ist aber nicht viel. Schreibst du es auf Nico?|110.65
Das ist für mein Abendbrot.|104.8
Kannst du das bitte noch einmal wiederholen?|73.55
Ein Hähnchen.|90.25
Hähn-chen!|62.0
Drei Gurken.|90.25
Gur-ken!|62.0
Und ein Pfund Tomaten.|88.25
Ein Pf…?|119.5
Pfund!|120.5
Ja. … Tomaten.|77.55
Ein Pfund?|119.5
Pfund. Das sind 500 Gramm also ein halbes Kilo.|89.1
Ja.|120.5
Vielen Dank!|90.25
Und bis später!|100.95
Tschüss!|120.5
Ah dann reden wir über deine Tante okay?|90.1
Ja.|120.5
Ich hätte gerne ein Brot.|93.1
Was kostet das Roggenbrot?|70.7
320 Euro.|90.25
Hm … und ein halbes?|93.1
Die Hälfte. Ein halbes Roggenbrot kostet 160 Euro.|60.85
Hm … Ja …|117.5
Welches Brot möchtest du denn Nico?|86.25
Das …|119.5
Hm.|120.5
Ja.|120.5
Ich denke ich nehme ein halbes Weißbrot und ein halbes Vollkornbrot.|63.7
Sind Sie sich da auch sicher?|103.8
Ja.|120.5
Danke!|62.0
Darf es sonst noch was sein?|115.5
Och ja|119.5
ich hätte gerne noch zwei Stück Apfelkuchen. Oder Nico?|71.55
Ja.|120.5
Alles klar.|90.25
Zwei Stück Apfelkuchen …|70.7
Kann ich sonst noch etwas für Sie tun?|107.65
Nein danke.|90.25
Das macht dann … äh … 860 Euro.|107.65
So. Danke schön.|100.95
Und 140 zurück.|100.95
Und Ihr Apfelkuchen.|60.0
Danke schön.|90.25
Das dauert hier immer so lange ...|74.55
Ja.|120.5
Ich hätte gerne diese Datteln.|69.7
Gern!|120.5
Das sind 300 Gramm.|117.5
Darf es sonst noch etwas sein?|103.8
Bananen vielleicht? Die sind im Angebot.|68.7
Ein Kilo Bananen kostet 110 Euro.|68.7
Oder Äpfel? Ein Kilo für 175 Euro.|91.1
Sehr gut sehr günstig.|99.95
Ich hätte gern ein Pfund Tomaten und drei Gurken.|89.1
Wie viel kosten die Gurken?|93.1
Die Gurken kosten heute nur 90 Cent das Stück.|94.95
Oder Sie nehmen fünf Stück für 4 Euro.|95.95
Ich nehme fünf Gurken!|88.25
Sehr gute Wahl! Die sind ganz frisch.|112.15
Was kosten die Tomaten?|70.7
Ein Pfund Tomaten kostet 2 Euro. Oder drei Pfund für 5 Euro.|92.1
Nein nein. Ein Pfund!|117.5
So! Nico ich glaub' wir haben dann alles oder?|94.95
Ich muss noch bezahlen!|88.25
Wie viel kostet alles zusammen?|69.7
300 Gramm Datteln fünf Gurken und ein Pfund Tomaten das macht ...|81.25
1240 Euro.|90.25
20 Euro. Vielen Dank.|88.25
Und 760 Euro zurück.|88.25
Danke schön.|90.25
Hier die beiden Orangen schenke ich Ihnen.|79.4
Danke!|62.0
Danke! Gern.|90.25
Tschüss.|120.5
Tschüss.|120.5
Ja! Das sieht gut aus.|116.5
Diesmal schaffen wir das.|88.25
So schwer ist Kochen doch nicht.|103.8
Zwiebeln schneiden … Das mache ich.|86.25
Du schneidest den Feta-Käse in kleine Stücke.|61.85
Alles?|62.0
Ja wir brauchen 250 Gramm.|104.8
Danach schneidest du die Tomaten und den Schinken klein.|77.4
Und zum Schluss legst du alles auf den Pizzateig.|94.95
Schau mal. Hier im Kochbuch steht:|103.8
Schneiden Sie zuerst den Käse klein|86.25
schneiden Sie dann die Tomaten und den Schinken in Würfel|82.25
legen Sie alles auf die Pizza|86.25
und schieben Sie die Pizza für 20 Minuten bei 180 Grad in den Ofen.|89.95
Okay.|120.5
Meine Schwester kann sehr gut kochen und backen.|84.25
Ich leider nicht.|100.95
Ich auch nicht.|118.5
Aber Pizza backen ist leicht!|93.1
Ja.|120.5
Guten Appetit.|31.75
Auf jeden Fall. Ich freue mich auch dass ich wieder da bin.|103.8
Äh ich schlafe heute Nacht im Hotel morgen habe ich noch einen Termin|79.25
dann komme ich nach Hause.|93.1
Mit dem Zug genau.|99.95
Ja es waren nur zwei Wochen hä? Kaum zu glauben …|98.45
Ja der Urlaub war großartig.|81.4
Ja natürlich war ich schwimmen.|81.4
Das Meer war fantastisch.|88.25
Ja ich vermisse den Strand jetzt schon.|96.95
Oh ich habe viele Fotos gemacht. Von den Bergen vom Strand …|92.1
Was? … Ja natürlich habe ich auch Fotos vom Hotel gemacht.|81.25
Wieso willst du das wissen?|93.1
Hotels sind alle gleich.|88.25
Ach keine Sorge! Ich habe mich großartig entspannt.|70.7
Aber wir können die Tasche nicht mitnehmen. Das ist nicht unsere Tasche!|80.4
Doch. Wir haben sie gefunden.|81.4
Aber sie gehört uns nicht.|104.8
Wir nehmen nur das was wir brauchen.|96.95
Nur was wir brauchen!|99.95
Im Oktober ist es schon kalt und im November wird es immer kälter|79.25
und ich will nicht frieren!|104.8
Im letzten Jahr war es wirklich schlimm mit der Kälte.|93.95
Besonders im Dezember und Januar.|46.3
Im Dezember und Januar ist es immer am kältesten!|65.7
Das ist schöner als mein Hemd.|103.8
